prefix,group,source,round,source_cycle,execution_index,benchmark,cpu,raw_benchmark,iterations,ns_op,bytes_op,allocs_op,comparison,note,raw_file
r9,public,current,1,2,14,BenchmarkCompileRepeatedNestedUnionMembers,,BenchmarkCompileRepeatedNestedUnionMembers,194,1225958,810960,5228,paired,,r9-public-1-current.txt
r9,public,current,1,2,14,BenchmarkCompileOpaqueAnnotationPayload,,BenchmarkCompileOpaqueAnnotationPayload,255,913754,258192,1279,paired,,r9-public-1-current.txt
r9,public,current,1,2,14,BenchmarkSessionValidateUndeclaredRootXSIType,,BenchmarkSessionValidateUndeclaredRootXSIType,165651,1432,32,1,paired,,r9-public-1-current.txt
r9,public,current,1,2,14,BenchmarkCompileSourceDocuments/distinct,,BenchmarkCompileSourceDocuments/distinct,349,686624,690856,3029,paired,,r9-public-1-current.txt
r9,public,current,1,2,14,BenchmarkCompileSourceDocuments/duplicate_identity,,BenchmarkCompileSourceDocuments/duplicate_identity,169,1430421,1232711,5887,paired,,r9-public-1-current.txt
r9,public,current,1,2,14,BenchmarkCompileStreamingSource/4096B,,BenchmarkCompileStreamingSource/4096B,2986,74837,125776,275,paired,,r9-public-1-current.txt
r9,public,current,1,2,14,BenchmarkCompileStreamingSource/1048576B,,BenchmarkCompileStreamingSource/1048576B,38,6036001,125776,275,paired,,r9-public-1-current.txt
r9,public,current,1,2,14,BenchmarkCompileStreamingSource/16777216B,,BenchmarkCompileStreamingSource/16777216B,3,95826555,125776,275,paired,,r9-public-1-current.txt
r9,public,current,1,2,14,BenchmarkSessionValidateUnionLateMember,,BenchmarkSessionValidateUnionLateMember,1573,160295,32,1,paired,matching public API workload added in both snapshots,r9-public-1-current.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateAllContent/4,,BenchmarkSessionValidateAllContent/4,82912,2805,0,0,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateAllContent/16,,BenchmarkSessionValidateAllContent/16,22238,10828,0,0,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateAllContent/64,,BenchmarkSessionValidateAllContent/64,4666,53626,0,0,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateAllContent/256,,BenchmarkSessionValidateAllContent/256,595,401221,0,0,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateAllContent/1024,,BenchmarkSessionValidateAllContent/1024,52,4438494,1960,513,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileSmallSchema,,BenchmarkCompileSmallSchema,1227,190994,206075,625,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileAndFirstSession,,BenchmarkCompileAndFirstSession,1232,202346,279815,627,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkValidateRepeatedSmallDocument,,BenchmarkValidateRepeatedSmallDocument,776,316093,76808,38,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateRepeatedSmallDocument,,BenchmarkSessionValidateRepeatedSmallDocument,856,282098,35,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_16/churn_false,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_16/churn_false,30326,7986,32,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_16/churn_true,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_16/churn_true,17739,13466,32,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_64/churn_false,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_64/churn_false,7754,30392,32,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_64/churn_true,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_64/churn_true,4646,51440,32,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_256/churn_false,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_256/churn_false,2053,121369,32,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_256/churn_true,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_256/churn_true,1114,214946,32,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateRepeatedXSIType,,BenchmarkSessionValidateRepeatedXSIType,2614,92311,33,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateIDAttributeStart,,BenchmarkSessionValidateIDAttributeStart,1885,129540,840,101,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateSimpleIDEnd,,BenchmarkSessionValidateSimpleIDEnd,2040,110960,832,101,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateRepeatedQNameValues,,BenchmarkSessionValidateRepeatedQNameValues,1377,168552,33,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateRepeatedLaxWildcard,,BenchmarkSessionValidateRepeatedLaxWildcard,176272,1370,32,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateStringLengthFacet,,BenchmarkSessionValidateStringLengthFacet,24366,9841,32,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateWideChoice,,BenchmarkSessionValidateWideChoice,87,2708291,405,5,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkValidateSubstitutionGroup,,BenchmarkValidateSubstitutionGroup,327,713316,78272,60,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateDateDecimalRows,,BenchmarkSessionValidateDateDecimalRows,1234,193676,34,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkValidateSmallInvalidDocument,,BenchmarkValidateSmallInvalidDocument,17030,13999,77840,59,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkValidateManyRecoverablePathErrors,,BenchmarkValidateManyRecoverablePathErrors,2499,99702,110352,631,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkValidateDeeplyNestedDocument,,BenchmarkValidateDeeplyNestedDocument,2034,117650,184288,311,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateDeepThenShallow,,BenchmarkSessionValidateDeepThenShallow,322758,744,32,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkValidateDuplicateAttributes,,BenchmarkValidateDuplicateAttributes,693,355716,612000,1604,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileDuplicateSchemaSources,,BenchmarkCompileDuplicateSchemaSources,486,485778,1236932,894,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileIncludeGraph,,BenchmarkCompileIncludeGraph,157,1537080,7037041,6812,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileChameleonTargetFanout/targets_1,,BenchmarkCompileChameleonTargetFanout/targets_1,1424,160480,312904,489,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileChameleonTargetFanout/targets_8,,BenchmarkCompileChameleonTargetFanout/targets_8,852,281804,903504,1143,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileChameleonTargetFanout/targets_32,,BenchmarkCompileChameleonTargetFanout/targets_32,343,681767,2923409,3181,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileSchemaText,,BenchmarkCompileSchemaText,766,309169,1140336,360,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkValidateIdentityConstraints,,BenchmarkValidateIdentityConstraints,796,304546,172344,610,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkValidateIdentityConstraintsRows/rows_10,,BenchmarkValidateIdentityConstraintsRows/rows_10,6007,40888,87048,130,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkValidateIdentityConstraintsRows/rows_100,,BenchmarkValidateIdentityConstraintsRows/rows_100,813,310651,172344,610,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkValidateIdentityConstraintsRows/rows_1000,,BenchmarkValidateIdentityConstraintsRows/rows_1000,94,3017537,1057826,5149,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateIdentityConstraintsRows/rows_10,,BenchmarkSessionValidateIdentityConstraintsRows/rows_10,9967,27626,4168,42,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateIdentityConstraintsRows/rows_100,,BenchmarkSessionValidateIdentityConstraintsRows/rows_100,1012,262545,37716,321,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateIdentityConstraintsRows/rows_1000,,BenchmarkSessionValidateIdentityConstraintsRows/rows_1000,99,2724522,445464,4021,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkValidateIdentityConstraintsFields/fields_1,,BenchmarkValidateIdentityConstraintsFields/fields_1,1378,183475,124920,473,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkValidateIdentityConstraintsFields/fields_3,,BenchmarkValidateIdentityConstraintsFields/fields_3,717,337678,165816,1190,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkValidateIdentityConstraintsFields/fields_8,,BenchmarkValidateIdentityConstraintsFields/fields_8,331,740401,232080,2424,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateNestedIdentitySelections/depth_16,,BenchmarkSessionValidateNestedIdentitySelections/depth_16,7920,32230,4122,27,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateNestedIdentitySelections/depth_64,,BenchmarkSessionValidateNestedIdentitySelections/depth_64,1396,184739,17165,79,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateNestedIdentitySelections/depth_256,,BenchmarkSessionValidateNestedIdentitySelections/depth_256,139,1751587,71102,279,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateNestedIdentitySelectionPaths,,BenchmarkSessionValidateNestedIdentitySelectionPaths,805,297123,131261,3,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateRetainedIdentityPaths,,BenchmarkSessionValidateRetainedIdentityPaths,82,3218247,652187,4025,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateDisjointIdentityPaths/lexical,,BenchmarkSessionValidateDisjointIdentityPaths/lexical,12,18483903,181640,307,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateDisjointIdentityPaths/expanded,,BenchmarkSessionValidateDisjointIdentityPaths/expanded,7,28953238,163123,348,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateDisjointIdentityPaths/expanded_distinct_namespaces,,BenchmarkSessionValidateDisjointIdentityPaths/expanded_distinct_namespaces,6,40550798,3348497,32998,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateDisjointIdentityPaths/expanded_distinct_control,,BenchmarkSessionValidateDisjointIdentityPaths/expanded_distinct_control,6,35319556,550936,32445,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateExpandedIdentityPaths,,BenchmarkSessionValidateExpandedIdentityPaths,122,1968834,359036,2526,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateSharedExpandedIdentityPrefix/identity,,BenchmarkSessionValidateSharedExpandedIdentityPrefix/identity,10,20629504,4743599,19811,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateSharedExpandedIdentityPrefix/control,,BenchmarkSessionValidateSharedExpandedIdentityPrefix/control,20,11492604,5249,19,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileCountedChoiceDFA/small,,BenchmarkCompileCountedChoiceDFA/small,1371,175882,193329,752,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileCountedChoiceDFA/medium,,BenchmarkCompileCountedChoiceDFA/medium,1010,246547,259461,1402,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileCountedChoiceDFA/large,,BenchmarkCompileCountedChoiceDFA/large,644,372926,360035,2331,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileSubstitutionGroups,,BenchmarkCompileSubstitutionGroups,339,712922,460032,1621,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileAttributeGroupFanout/refs_1,,BenchmarkCompileAttributeGroupFanout/refs_1,1687,142293,164816,416,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileAttributeGroupFanout/refs_10,,BenchmarkCompileAttributeGroupFanout/refs_10,1224,198997,204440,756,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileAttributeGroupFanout/refs_100,,BenchmarkCompileAttributeGroupFanout/refs_100,304,786959,655064,3564,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileAttributeGroupFanout/refs_1000,,BenchmarkCompileAttributeGroupFanout/refs_1000,37,6996901,5075472,30004,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileRegexCategoryEscapes,,BenchmarkCompileRegexCategoryEscapes,84,3013773,6693492,9768,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileDeepSimpleTypeChain,,BenchmarkCompileDeepSimpleTypeChain,27,8737463,2268158,8478,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileRepeatedNestedUnionMembers,,BenchmarkCompileRepeatedNestedUnionMembers,201,1178954,830432,4784,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileOpaqueAnnotationPayload,,BenchmarkCompileOpaqueAnnotationPayload,210,1114047,361384,2874,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateUndeclaredRootXSIType,,BenchmarkSessionValidateUndeclaredRootXSIType,167146,1534,32,1,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileSourceDocuments/distinct,,BenchmarkCompileSourceDocuments/distinct,147,1610957,10181558,8054,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileSourceDocuments/duplicate_identity,,BenchmarkCompileSourceDocuments/duplicate_identity,100,2496962,10625095,13699,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileStreamingSource/4096B,,BenchmarkCompileStreamingSource/4096B,1209,199631,166840,361,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileStreamingSource/1048576B,,BenchmarkCompileStreamingSource/1048576B,14,15610193,2384441,376,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkCompileStreamingSource/16777216B,,BenchmarkCompileStreamingSource/16777216B,1,241272041,36381256,383,paired,,r9-public-2-baseline.txt
r9,public,baseline,2,3,16,BenchmarkSessionValidateUnionLateMember,,BenchmarkSessionValidateUnionLateMember,1456,172450,32,1,paired,matching public API workload added in both snapshots,r9-public-2-baseline.txt
r9,public,current,2,4,15,BenchmarkSessionValidateAllContent/4,,BenchmarkSessionValidateAllContent/4,94560,2488,0,0,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateAllContent/16,,BenchmarkSessionValidateAllContent/16,28255,8568,0,0,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateAllContent/64,,BenchmarkSessionValidateAllContent/64,7384,33237,0,0,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateAllContent/256,,BenchmarkSessionValidateAllContent/256,1782,132094,0,0,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateAllContent/1024,,BenchmarkSessionValidateAllContent/1024,417,555478,1960,513,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkCompileSmallSchema,,BenchmarkCompileSmallSchema,2257,110544,198809,569,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkCompileAndFirstSession,,BenchmarkCompileAndFirstSession,2256,121005,272549,571,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkValidateRepeatedSmallDocument,,BenchmarkValidateRepeatedSmallDocument,602,372432,76080,28,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateRepeatedSmallDocument,,BenchmarkSessionValidateRepeatedSmallDocument,918,263637,34,1,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_16/churn_false,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_16/churn_false,35293,6862,32,1,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_16/churn_true,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_16/churn_true,19052,12576,32,1,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_64/churn_false,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_64/churn_false,8540,28924,32,1,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_64/churn_true,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_64/churn_true,4674,49474,32,1,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_256/churn_false,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_256/churn_false,2130,109320,32,1,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_256/churn_true,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_256/churn_true,1192,195151,32,1,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateRepeatedXSIType,,BenchmarkSessionValidateRepeatedXSIType,2964,82128,32,1,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateIDAttributeStart,,BenchmarkSessionValidateIDAttributeStart,2494,98418,840,101,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateSimpleIDEnd,,BenchmarkSessionValidateSimpleIDEnd,2895,86916,832,101,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateRepeatedQNameValues,,BenchmarkSessionValidateRepeatedQNameValues,3232,76665,32,1,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateRepeatedLaxWildcard,,BenchmarkSessionValidateRepeatedLaxWildcard,174950,1355,32,1,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateStringLengthFacet,,BenchmarkSessionValidateStringLengthFacet,38031,6297,32,1,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateWideChoice,,BenchmarkSessionValidateWideChoice,100,2412633,236,3,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkValidateSubstitutionGroup,,BenchmarkValidateSubstitutionGroup,355,661263,76840,37,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateDateDecimalRows,,BenchmarkSessionValidateDateDecimalRows,1458,166505,33,1,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkValidateSmallInvalidDocument,,BenchmarkValidateSmallInvalidDocument,22792,10718,77096,48,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkValidateManyRecoverablePathErrors,,BenchmarkValidateManyRecoverablePathErrors,2662,95839,110080,627,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkValidateDeeplyNestedDocument,,BenchmarkValidateDeeplyNestedDocument,2217,107351,159456,174,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkSessionValidateDeepThenShallow,,BenchmarkSessionValidateDeepThenShallow,337900,706.1,32,1,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkValidateDuplicateAttributes,,BenchmarkValidateDuplicateAttributes,670,369612,586985,1083,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkCompileDuplicateSchemaSources,,BenchmarkCompileDuplicateSchemaSources,901,244455,221832,444,paired,,r9-public-2-current.txt
r9,public,current,2,4,15,BenchmarkCompileIncludeGraph,,BenchmarkCompileIncludeGraph,288,829586,767409,3623,paired,,r9-public-2-current.txt
